category_id,comment_count,comments_disabled,days_since_publication,has_description,is_successful,is_sucessfull,likes_ratio,progress,publish_time,ratings_disabled,tags_quantity,title_size,video_error_or_removed
2,451,False,6,True,False,,0.9519983518747425,15578,2017-11-09,False,41,48,False
2,1199,False,9,True,False,,0.993462477028289,67392,2018-03-02,False,27,41,False
3,8,False,8,True,False,,0.9852941176470589,69,2017-12-17,False,2,33,False
1,93428,False,7,True,True,,0.9864638038541875,4963016,2017-11-09,False,10,43,False
4,0,True,17,True,True,,0.9825293374419387,151874,2018-03-28,False,25,62,False
4,294,False,1,True,False,,0.9632856253889235,172027,2018-02-05,False,27,93,False
4,1881,False,9,True,False,,0.9712004405286344,30307,2017-12-19,False,15,16,False
1,1257,False,6,True,False,,0.9912253641816624,258743,2017-11-10,False,32,50,False
2,0,False,3,True,False,,1.0,687,2017-12-21,False,6,55,False
3,1143,False,8,True,False,,0.9725509947116595,14797,2018-05-24,False,21,41,False
1,2722,False,15,True,False,,0.9905549444296932,27345,2018-03-17,False,12,23,False
1,91,False,7,True,False,,0.979520697167756,18484,2018-02-07,False,4,40,False
2,249,False,6,True,False,,0.982137540934802,135319,2018-01-12,False,6,30,False
1,251,False,1,True,False,,0.9880765610291811,41761,2018-02-23,False,7,45,False
2,564,False,8,True,False,,0.8307590101312075,33865,2018-02-15,False,13,39,False
4,1412,False,6,True,False,,0.9736099793142355,14712,2018-01-10,False,34,94,False
3,220,False,1,True,False,,0.7555555555555555,13044,2018-01-20,False,16,44,False
4,24,False,7,True,False,,0.9889705882352942,3261,2018-01-02,False,10,58,False
3,19,False,7,True,False,,0.8,227,2017-11-21,False,5,53,False
1,13004,False,15,True,True,,0.983201729850682,204394,2018-03-19,False,20,61,False
2,1203,False,6,True,False,,0.9934899052327977,29334,2018-01-26,False,21,25,False
0,1548,False,13,True,False,,0.8464351005484461,33111,2018-02-27,False,13,42,False
2,4,False,7,True,False,,0.9868421052631579,6432,2017-12-04,False,11,32,False
2,2935,False,8,True,False,,0.9951359246706468,39703,2017-12-31,False,15,14,False
2,1662,False,3,True,False,,0.9746752861633355,382069,2018-05-16,False,40,59,False
2,1541,False,7,True,False,,0.883382229673093,165096,2017-12-16,False,22,41,False
4,1073,False,7,True,False,,0.9312183417755265,93136,2018-01-09,False,19,86,False
4,51847,False,7,True,True,,0.9187497219132369,331089,2017-11-26,False,34,22,False
2,273,False,6,True,False,,0.8080402010050252,11092,2017-12-15,False,12,98,False
4,1339,False,2,True,False,,0.9827297238213218,159651,2018-01-02,False,14,52,False
2,3577,False,13,True,True,,0.991758538370182,115272,2018-03-13,False,22,54,False
2,310,False,5,True,False,,0.8813817627635255,53962,2018-01-22,False,31,56,False
3,102,False,3,True,False,,0.5614035087719298,5834,2018-01-23,False,8,32,False
1,2822,False,9,True,True,,0.9805546331405272,552039,2018-02-05,False,27,65,False
2,487,False,1,True,False,,0.983741469289442,264632,2017-12-02,False,39,64,False
1,18683,False,25,True,True,,0.9526553951004424,121523,2018-05-20,False,9,42,False
2,219,False,6,True,False,,0.9837556855100714,17591,2017-12-08,False,27,24,False
4,1247,False,15,True,False,,0.8288717033511799,27392,2018-05-05,False,17,44,False
2,1,False,3,True,False,,0.6612318840579711,23885,2017-12-08,False,5,75,False
0,5101,False,11,True,True,,0.9515063765643904,230043,2017-12-19,False,11,60,False
2,22149,False,7,True,True,,0.9235615046072124,302754,2017-11-13,False,1,34,False
2,1244,False,8,True,False,,0.9862650602409638,2605,2018-02-06,False,12,60,False
3,1025,False,2,True,False,,0.736875,87201,2017-11-27,False,32,83,False
1,252,False,6,True,False,,0.9575451870533838,11200,2017-11-30,False,1,54,False
4,78,False,7,True,False,,0.8626110731373889,861,2018-02-25,False,26,58,False
2,10109,False,14,True,True,,0.8170996013415174,263845,2018-05-31,False,26,57,False
4,1827,False,8,True,False,,0.9802893309222424,240322,2017-11-23,False,21,65,False
2,0,True,6,True,False,,0.9650173946656359,82353,2017-11-28,False,17,17,False
2,9951,False,3,True,True,,0.9573765599059859,1058678,2018-01-18,False,31,70,False
2,494,False,3,True,False,,0.9871257051931144,37928,2017-12-18,False,26,71,False
4,4054,False,2,True,False,,0.9378654970760234,42862,2018-06-07,False,24,97,False
1,1579,False,7,True,False,,0.990577170972603,199277,2017-11-16,False,15,94,False
3,403,False,7,True,False,,0.22362385321100917,1720,2018-02-16,False,26,32,False
4,575,False,6,True,False,,0.9825132167547783,48579,2017-12-07,False,17,59,False
1,125168,False,2,True,True,,0.9955947565433685,2336853,2018-05-16,False,6,51,False
2,133,False,1,True,False,,0.9705459770114943,110339,2017-12-05,False,34,51,False
1,8252,False,15,True,True,,0.9641807890849337,54760,2018-05-18,False,20,73,False
1,59,False,3113,True,False,,0.9695945945945946,14,2009-06-08,False,11,29,False
2,2498,False,10,True,False,,0.8985225924727704,94359,2018-06-04,False,34,44,False
2,1555,False,11,True,False,,0.9968516731833647,14664,2018-02-23,False,17,22,False
2,130,False,6,True,False,,0.9041916167664671,18103,2017-12-11,False,37,62,False
4,2453,False,19,True,False,,0.888016693163752,29976,2018-05-26,False,32,74,False
4,29640,False,3,True,True,,0.7541932767211734,3042227,2018-02-05,False,48,79,False
2,12214,False,2,True,True,,0.837841347439178,1008268,2018-05-01,False,11,62,False
4,0,True,14,True,True,,0.8469127943984723,197747,2018-03-06,False,20,49,False
4,847,False,4,True,False,,0.9567460317460318,97366,2018-05-02,False,16,41,False
1,29,False,7,True,False,,0.9543114543114544,65353,2017-12-05,False,19,65,False
3,187,False,5,True,False,,0.279445727482679,1158,2017-12-11,False,33,90,False
2,650,False,6,True,False,,0.9757720525507593,5268,2017-12-13,False,9,40,False
0,42,False,6,True,False,,0.9629629629629629,2158,2017-12-12,False,11,70,False
2,904,False,5,True,False,,0.561200136379134,14962,2018-01-08,False,26,84,False
3,34,False,3,True,False,,0.8787878787878788,1240,2018-01-06,False,6,47,False
2,1044,False,16,True,True,,0.9121031231075353,92767,2018-04-25,False,13,30,False
3,507,False,7,True,False,,0.9879129734085415,15862,2018-02-08,False,35,48,False
2,91,False,7,False,False,,0.9848675914249685,4687,2018-01-17,False,2,43,False
2,372,False,6,True,False,,0.8959537572254336,5836,2018-01-08,False,11,85,False
1,1224,False,13,True,False,,0.9825006340349988,72799,2018-06-01,False,5,48,False
0,108849,False,6,True,True,,0.9775728591700796,327259,2018-06-08,False,12,50,False
4,1615,False,10,True,False,,0.9639900662251656,25595,2018-04-29,False,16,75,False
1,65275,False,9,True,True,,0.9919560136410639,1665605,2018-04-24,False,8,26,False
4,6580,False,14,True,False,,0.9641996557659208,19849,2018-05-23,False,1,25,False
4,531,False,5,False,False,,0.9806639912440716,4286,2017-12-08,False,9,51,False
1,200,False,5,True,False,,0.9461538461538461,29112,2017-12-15,False,6,70,False
2,2679,False,6,True,False,,0.9493243243243243,60666,2018-02-03,False,24,47,False
3,2128,False,1,True,False,,0.845509893455099,88560,2018-02-21,False,6,38,False
3,146,False,0,True,False,,0.5707317073170731,57143,2018-01-23,False,8,26,False
2,2689,False,6,True,True,,0.8615899733043754,146345,2017-11-12,False,42,41,False
4,134,False,1,True,False,,0.958005249343832,19859,2017-12-11,False,35,61,False
4,1277,False,3,True,False,,0.9474696477942061,99037,2018-03-02,False,30,100,False
3,0,True,7,False,False,,0.6473214285714286,251,2018-02-23,False,1,94,False
2,19790,False,7,True,True,,0.988469956452086,1353390,2018-01-18,False,28,48,False
2,3320,False,9,True,True,,0.9874304001183891,264662,2018-03-29,False,25,65,False
1,4647,False,7,True,True,,0.9865477687588126,572442,2018-01-24,False,4,38,False
2,468,False,6,True,False,,0.9349923819197562,390,2018-01-17,False,20,70,False
2,5,False,5,True,False,,0.9672131147540983,143,2018-01-16,False,28,100,False
3,404,False,3,True,False,,0.7033639143730887,3063,2018-02-07,False,5,44,False
2,698,False,1,True,False,,0.970290964777948,276170,2018-01-02,False,23,59,False
2,0,True,7,True,False,,0.608843537414966,4491,2018-02-07,False,19,68,False
4,1389,False,9,True,False,,0.9553330492827723,97097,2018-02-05,False,38,87,False
1,614,False,8,True,False,,0.9188571428571428,105741,2018-02-05,False,1,54,False
4,4952,False,5,True,False,,0.8332409972299168,44168,2017-11-22,False,24,35,False
2,189,False,7,True,False,,0.9922506738544474,4080,2017-12-06,False,39,34,False
4,18,False,5,True,False,,0.9732142857142857,374,2018-01-14,False,14,38,False
2,62,False,8,True,False,,0.9823151125401929,1050,2018-02-18,False,9,72,False
4,1316,False,7,True,False,,0.9861415867883128,174697,2018-01-19,False,16,29,False
1,161,False,6,True,False,,0.9864816791177516,3645,2017-12-06,False,12,46,False
4,2263,False,7,True,False,,0.9774949633924623,82887,2017-11-28,False,33,68,False
2,773,False,7,False,False,,0.3983548766157462,11178,2018-02-16,False,1,32,False
4,625,False,5,True,False,,0.9640969162995595,15659,2018-01-13,False,15,56,False
1,26162,False,22,True,True,,0.9729087211496752,713696,2018-05-23,False,4,66,False
3,4974,False,11,True,False,,0.877494414053471,77604,2017-12-19,False,12,68,False
2,6757,False,8,True,False,,0.9285499462943072,40476,2018-02-05,False,27,39,False
3,1407,False,1,False,False,,0.9541839557399724,450201,2017-12-13,False,10,91,False
4,5746,False,6,True,False,,0.989717547320267,28293,2017-12-03,False,13,30,False
2,434,False,1,True,False,,0.9618138424821002,430591,2018-05-23,False,30,44,False
2,1796,False,12,True,False,,0.9844181955265142,43018,2017-12-23,False,12,30,False
0,129,False,5,True,False,,0.9935500855600895,120976,2018-01-19,False,1,51,False
2,4856,False,6,True,False,,0.840312171694432,30417,2017-12-11,False,38,66,False
2,295,False,7,True,False,,0.973653165552497,21668,2018-02-02,False,9,102,False
2,1645,False,15,True,False,,0.9320135143145042,14936,2018-05-30,False,26,62,False
4,7429,False,23,True,False,,0.9780815834549261,11513,2018-04-21,False,19,34,False
2,62,False,6,True,False,,0.960435212660732,1826,2017-12-03,False,45,40,False
2,1902,False,8,True,False,,0.9743077243389549,76027,2017-11-28,False,40,48,False
2,3700,False,6,True,False,,0.9874490898512177,20670,2017-12-17,False,11,32,False
2,772,False,7,True,False,,0.9870157974464402,19998,2017-12-06,False,7,26,False
4,345,False,6,True,False,,0.9242700729927007,25977,2018-01-28,False,36,43,False
4,152,False,6,True,False,,0.9699211045364892,3371,2017-12-14,False,12,54,False
2,5715,False,17,True,False,,0.9840029389172762,36324,2018-04-04,False,20,49,False
3,374,False,8,True,False,,0.9765512265512265,2261,2018-02-08,False,25,28,False
4,1468,False,3,True,False,,0.9741917770608827,150488,2018-02-06,False,34,73,False
0,32632,False,10,True,True,,0.9132606975773546,550977,2018-05-17,False,26,55,False
2,4025,False,10,True,False,,0.9603226313779236,37346,2018-05-22,False,36,25,False
2,81,False,6,True,False,,0.8957871396895787,3984,2018-01-09,False,10,44,False
2,80,False,5,True,False,,0.9896707553260168,8935,2017-12-14,False,1,14,False
4,4261,False,9,True,False,,0.9630229354472292,57555,2018-02-07,False,12,25,False
3,2401,False,7,True,False,,0.98696761650161,96881,2018-01-09,False,35,30,False
4,2922,False,8,True,False,,0.972905989443892,59871,2018-05-13,False,14,28,False
2,820,False,6,True,False,,0.9862695803519629,23135,2018-03-12,False,23,90,False
4,240,False,7,True,False,,0.988559694925198,22930,2017-12-31,False,16,31,False
3,1063,False,7,True,False,,0.791886195995785,43395,2018-01-15,False,3,53,False
2,9147,False,15,True,True,,0.8695173882185947,232716,2018-03-23,False,30,47,False
3,0,True,4,True,False,,0.5501304915180514,10051,2018-01-31,False,10,91,False
4,1646,False,7,True,False,,0.9907085244346038,55625,2017-12-12,False,3,87,False
2,131,False,6,True,False,,0.9492753623188406,892,2018-01-26,False,42,55,False
4,688,False,7,True,False,,0.9960017135513352,7285,2017-11-17,False,12,37,False
2,11330,False,7,True,True,,0.9926865483830376,405353,2017-11-20,False,25,30,False
4,3117,False,5,True,False,,0.9606394574300593,5717,2018-01-04,False,3,92,False
2,4035,False,19,True,False,,0.8602092024910817,21533,2018-03-31,False,12,71,False
1,203,False,5,True,False,,0.9478527607361963,575,2018-01-04,False,7,77,False
2,553,False,11,True,False,,0.9866666666666667,5339,2017-12-22,False,21,28,False
2,27,False,5,True,False,,0.6388888888888888,1088,2017-12-18,False,44,45,False
4,4852,False,15,True,True,,0.8750955761878755,117312,2018-03-23,False,7,36,False
0,26,False,3,True,False,,0.978448275862069,4182,2018-01-03,False,18,30,False
3,1943,False,9,True,False,,0.9698509202964937,131513,2017-11-20,False,5,69,False
3,3029,False,12,True,False,,0.9704229517894114,14681,2018-03-08,False,26,47,False
1,594,False,5,True,False,,0.9586206896551724,14941,2018-01-12,False,34,27,False
2,5509,False,2,True,False,,0.975804311774461,354186,2018-05-14,False,18,23,False
1,1103,False,6,True,False,,0.9857493344469385,101296,2018-01-20,False,7,26,False
2,0,False,4,True,False,,1.0,127,2018-02-01,False,36,71,False
2,4729,False,8,True,True,,0.9311196172248803,246253,2018-05-27,False,26,25,False
2,7047,False,10,True,True,,0.9816114744399494,565321,2018-02-03,False,15,41,False
4,121,False,2,True,False,,0.9629629629629629,8168,2018-01-22,False,38,59,False
4,5215,False,2,True,False,,0.8729318332230311,184084,2018-06-11,False,26,73,False
2,6296,False,15,True,True,,0.9715811498703976,81187,2018-02-27,False,24,23,False
0,1912,False,10,True,True,,0.9155245603395997,172959,2018-06-04,False,35,42,False
4,91,False,1,True,False,,0.9882352941176471,12494,2017-11-15,False,8,73,False
4,5999,False,15,True,False,,0.8674444332696369,45147,2018-03-15,False,32,69,False
3,1055,False,5,True,False,,0.6781648844429113,7087,2017-12-06,False,31,78,False
1,13141,False,14,True,True,,0.9702647936067029,550339,2018-02-17,False,9,51,False
1,119,False,9,True,False,,0.9480083857442348,39703,2018-02-05,False,25,48,False
2,309,False,7,True,False,,0.9906496062992126,7624,2018-02-08,False,23,72,False
2,1120,False,6,True,False,,0.9775230049781264,14608,2018-01-19,False,7,42,False
1,24202,False,7,True,True,,0.9690542253026782,393273,2018-06-06,False,30,19,False
3,223,False,4,True,False,,0.8297872340425532,11747,2018-01-05,False,33,48,False
2,861,False,10,True,False,,0.9573824081360858,136459,2018-02-08,False,1,80,False
4,65,False,4,True,False,,0.9891067538126361,12163,2017-11-20,False,3,27,False
0,18531,False,15,True,True,,0.9617610488695618,417454,2018-03-06,False,22,41,False
2,2203,False,15,True,True,,0.9452185104359018,88977,2018-04-01,False,29,27,False
2,8864,False,13,True,False,,0.9764744864148442,78409,2018-05-01,False,8,39,False
2,991,False,2,True,False,,0.9891388673390225,472968,2018-03-20,False,41,53,False
1,4490,False,6,True,False,,0.9642438795829917,317581,2017-11-08,False,28,61,False
1,1322,False,7,True,False,,0.973653062119153,81221,2017-12-01,False,14,79,False
2,2649,False,6,True,False,,0.9752662083838792,138587,2018-01-03,False,24,76,False
4,1093,False,11,True,False,,0.9933987813134733,7067,2018-04-29,False,18,26,False
2,2936,False,7,True,False,,0.9756205852674067,90639,2018-03-15,False,30,37,False
2,1206,False,1,True,False,,0.9727691127588852,575476,2018-04-23,False,40,81,False
1,562,False,6,True,False,,0.9765632504082221,45120,2018-01-26,False,4,40,False
4,526,False,10,True,False,,0.9739130434782609,10023,2018-03-08,False,17,51,False
3,5034,False,3,True,False,,0.832986577181208,256449,2018-01-12,False,19,41,False
0,683,False,7,True,False,,0.9676416819012797,47192,2018-02-04,False,26,52,False
2,914,False,1,True,False,,0.9887335919647128,595820,2017-12-07,False,35,30,False
1,9905,False,7,True,True,,0.991242325749368,301067,2017-12-04,False,4,41,False
2,2348,False,12,True,False,,0.8355970571590265,48911,2018-03-14,False,27,62,False
3,38936,False,2,True,True,,0.6718996006845408,1019596,2018-02-22,False,9,56,False
4,492,False,5,True,False,,0.9938578531734426,7757,2018-01-15,False,22,14,False
2,246,False,4,True,False,,0.7892180670228266,91674,2018-02-04,False,17,63,False
2,2350,False,6,True,False,,0.7654862282181001,85250,2018-01-08,False,12,58,False
3,2474,False,9,True,False,,0.9730548173784068,22292,2017-12-18,False,23,70,False
4,3960,False,6,True,False,,0.9604335601646224,48734,2018-01-08,False,18,77,False
2,1002,False,9,True,False,,0.9694671209102012,30065,2017-12-27,False,26,36,False
4,451,False,8,True,False,,0.9591629418935392,6198,2018-02-19,False,15,68,False
3,0,True,864,False,False,,1.0,75,2015-09-21,False,7,54,False
2,3712,False,4,True,True,,0.9771272387254549,185847,2018-03-21,False,13,54,False
2,631,False,1,True,False,,0.965039971363799,345653,2017-11-29,False,34,45,False
2,3843,False,9,True,False,,0.9659876728803367,29634,2018-02-04,False,21,23,False
4,383,False,5,True,False,,0.9863672814755413,4072,2018-01-13,False,27,90,False
3,7031,False,2,True,False,,0.4751984126984127,123524,2018-01-20,False,5,60,False
4,96,False,14,True,False,,0.9913705583756345,20590,2018-03-08,False,3,39,False
3,0,True,1,True,False,,,3831,2018-02-04,True,28,35,False
0,17562,False,15,True,True,,0.9815842329058825,366200,2018-03-04,False,6,29,False
2,6320,False,23,True,False,,0.8608097514098576,43458,2018-05-07,False,9,32,False
2,381,False,3,True,False,,0.954562957258375,29200,2018-03-26,False,27,43,False
1,1158,False,1,True,False,,0.6600282667351921,180919,2017-12-23,False,4,50,False
2,11470,False,10,True,False,,0.9395346527277694,36081,2017-12-26,False,22,86,False
2,2646,False,8,True,False,,0.9902371677925151,15187,2018-02-07,False,9,32,False
4,5941,False,7,True,False,,0.9766427567314278,115571,2017-11-21,False,22,34,False
4,693,False,6,True,False,,0.9732785200411099,21389,2018-01-17,False,21,33,False
1,466,False,27,True,False,,0.9632241813602015,12029,2018-05-10,False,4,60,False
3,332,False,7,True,False,,0.23316708229426433,12348,2018-01-24,False,13,71,False
4,103,False,8,True,False,,0.8879310344827587,7668,2018-03-30,False,11,51,False
3,158,False,1,True,False,,0.5071428571428571,8411,2018-02-27,False,5,67,False
4,3001,False,17,True,False,,0.9915883766659384,25442,2018-04-04,False,7,75,False
2,182,False,1,True,False,,0.9571518588531821,82052,2018-01-04,False,24,49,False
1,347,False,2,True,False,,0.9609014390442574,31114,2017-11-15,False,29,49,False
4,1297,False,2,True,False,,0.9232606272886483,376559,2018-03-05,False,24,97,False
